dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
adult_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.3926514672384903,0.846987285793256,0.5773574069447965,0.0746479051188454,0.1847059397063061,0.071017640280117,"{'l2': 0.01, 'dropout': 0.14349309567810545}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.4872965254867481,0.8485351022664456,0.5752255296032082,0.08792900411646,0.1953783820269385,0.085468677952704,"{'l2': 0.01, 'dropout': 0.058871485870691714}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.5127197780202083,0.8456605859590934,0.5695379598383902,0.0642917767230357,0.1690658536284902,0.0568181818181818,"{'l2': 0.01, 'dropout': 0.19269411879716677}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.6621599203950314,0.8504145936981757,0.5877133309791798,0.0817259887604948,0.1882546733031443,0.0812003731258389,"{'l2': 0.01, 'dropout': 0.1633541929572598}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.7581592125415098,0.8541735765616363,0.5929933467730116,0.0960143640201265,0.2005725461708984,0.1021145030246427,"{'l2': 0.01, 'dropout': 0.00854250423180603}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.8230620729747683,0.8482034273079049,0.5702740523824003,0.0474899891917961,0.1577035341725127,0.0251413543331365,"{'l2': 0.01, 'dropout': 0.13900243413268312}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.4242634109415321,0.8991472613971794,0.4928843492956165,0.0492134632650623,0.0686209383540844,0.0707885304659498,"{'l2': 0.0001, 'dropout': 0.09060166762711508}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.3749743445443401,0.9017710724827812,0.5356242198034459,0.1606498752591057,0.1727880256976137,0.2070418180412769,"{'l2': 0.01, 'dropout': 0.18737080504235232}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.4734322240245471,0.905706789111184,0.5414585889045371,0.065336108516478,0.1276454435408525,0.06802636487999,"{'l2': 0.01, 'dropout': 0.07989680989570513}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.7761550873122458,0.902591013447032,0.5175397974047781,0.0568089514188373,0.126435926134786,0.0244935183375676,"{'l2': 0.0001, 'dropout': 0.050091816161963704}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.7869997863558551,0.9006231551328304,0.5283020961144147,0.1136233687769753,0.0575609486570032,0.1762380920208094,"{'l2': 0.0001, 'dropout': 0.14178252244050402}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.9017770618804858,0.905706789111184,0.5404697321020502,0.0051540330741964,0.0724371644985162,0.0039297272306981,"{'l2': 0.01, 'dropout': 0.10883211397944322}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.1093992869403773,0.6685575364667747,0.326959306935003,0.2109363822830058,0.2175600199946257,0.1564269141531322,"{'l2': 0.01, 'dropout': 0.023810299862092977}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.1385863268805223,0.6628849270664505,0.3152217966115362,0.1766354697310139,0.2061406238423353,0.1267130857648098,"{'l2': 0.01, 'dropout': 0.07469452962342754}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.2692398794844515,0.6636952998379254,0.3225974075445577,0.1089959698121934,0.1265527577937649,0.0533575280601061,"{'l2': 0.0001, 'dropout': 0.15798140552467552}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.5091490838903103,0.679902755267423,0.3519088563506655,0.1365749713811576,0.1707536713771127,0.0989969107083038,"{'l2': 0.001, 'dropout': 0.07672377604038948}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.4401848026933436,0.6418152350081038,0.2763596919487938,0.2016304323147601,0.2196157805053152,0.1396598376497874,"{'l2': 0.0001, 'dropout': 0.0377645672113568}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.4885887022581564,0.6547811993517018,0.2966816985582378,0.1440093192159409,0.1658758879506768,0.1661924970935453,"{'l2': 0.0001, 'dropout': 0.07289906085353359}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.0536725474550259,0.73,0.2544981909712959,0.267750306402802,0.2008256435162699,0.098968105065666,"{'l2': 0.0001, 'dropout': 0.14723902156559776}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.3768887622214505,0.765,0.401035894758676,0.0241471325372254,0.0337156760514425,0.002579979360165,"{'l2': 0.01, 'dropout': 0.08542580850571219}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.2457844275136046,0.755,0.3124510941802713,0.1243243243243243,0.0860850422894218,0.0666666666666666,"{'l2': 0.01, 'dropout': 0.05157336205147258}"
german_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.543472856418062,0.735,0.3484167182980694,0.2292554403416666,0.191527143581938,0.0822510822510823,"{'l2': 0.0001, 'dropout': 0.13173759349205044}"
german_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.53336796382849,0.735,0.261646119902561,0.2016320361715098,0.1943176052765094,0.155049786628734,"{'l2': 0.001, 'dropout': 0.07596472270320792}"
german_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.6833040078201369,0.74,0.3960656217645671,0.1705702183121538,0.1269841269841269,0.0566959921798631,"{'l2': 0.001, 'dropout': 0.06457384813427643}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.3864957736418043,0.8489773355444997,0.5684154633356348,0.1048864271936964,0.1819196896938304,0.1318451032056354,"{'l2': 0.01, 'dropout': 0.06908363446977167}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.4950737573644755,0.8467661691542289,0.5868016215758549,0.0917278642113794,0.2090022077402421,0.0888028527763626,"{'l2': 0.01, 'dropout': 0.01758306415728179}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.5415860419383262,0.8533996683250414,0.5855283490399829,0.0596670715032468,0.1732945253996661,0.0439423071016567,"{'l2': 0.01, 'dropout': 0.19630505827408842}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.6700831620312842,0.8456605859590934,0.5660889505657267,0.082686865621856,0.1755774239278093,0.0967646760234511,"{'l2': 0.01, 'dropout': 0.12239138930556841}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.7623056689427897,0.8537313432835821,0.5878601048483103,0.0914256743407923,0.1897933232883632,0.1083759016351362,"{'l2': 0.001, 'dropout': 0.1466491488441379}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.710017694620994,0.8500829187396352,0.577899829384689,0.1152247014182476,0.200237465525965,0.1400652241186412,"{'l2': 0.0001, 'dropout': 0.16965188869149772}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.4577084220145612,0.8996392259757298,0.535931361522197,0.0179501993136552,0.0782229395076358,0.007177033492823,"{'l2': 0.01, 'dropout': 0.1914945214691634}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.5171397230222057,0.9022630370613316,0.5329500594049794,0.0158103363827736,0.0580747827861454,0.0141871921182266,"{'l2': 0.01, 'dropout': 0.10947123133666711}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.4287470883723956,0.9014430960970812,0.5167847227809977,0.0679100203407872,0.119675210084406,0.0880376344086021,"{'l2': 0.001, 'dropout': 0.021483766115062298}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.7251339297213757,0.908494588389636,0.5740274641864838,0.1686492490312194,0.1833606586682602,0.2096083935391837,"{'l2': 0.01, 'dropout': 0.0389113632983467}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.8124829334307537,0.9012791079042308,0.5411261763462845,0.0887961744734771,0.1310693796101628,0.0681464617719598,"{'l2': 0.01, 'dropout': 0.15350139597941048}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.8945787304829205,0.9035749426041324,0.5252279765994142,0.0294456166587846,0.1133550314546424,0.008996212121212,"{'l2': 0.001, 'dropout': 0.10013561644611763}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.1260392465366523,0.6426256077795786,0.2773653180497947,0.125409398340466,0.1513260715131423,0.1219903537595357,"{'l2': 0.0001, 'dropout': 0.14709695979708243}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.1166684352964934,0.6523500810372771,0.2894090953832325,0.172740660086739,0.1894202802844764,0.1232382124040545,"{'l2': 0.001, 'dropout': 0.15153224597961623}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.2673957753450766,0.6661264181523501,0.3309994776955821,0.1299240525330456,0.1625343215177852,0.0636037023505055,"{'l2': 0.01, 'dropout': 0.06611863664559904}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.4332012736650226,0.6474878444084279,0.288725205645,0.1847681201416098,0.2142865707434053,0.1421142369991475,"{'l2': 0.01, 'dropout': 0.09685598565214727}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.4822588709397248,0.6831442463533225,0.351493354724109,0.2008853754135977,0.2277353143863683,0.1541393571904243,"{'l2': 0.01, 'dropout': 0.18744571608244884}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.534724837008162,0.6482982171799028,0.2864350459917585,0.2413521246513049,0.2390738449326453,0.1135733801717407,"{'l2': 0.0001, 'dropout': 0.08694129857638623}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.2833745829722815,0.72,0.2927606813994758,0.057645785586962,0.0093860984271942,0.0124777183600712,"{'l2': 0.01, 'dropout': 0.013900687430332237}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.0414275461916695,0.74,0.2819950943785567,0.2405675481868872,0.1895492990383501,0.0890298332158797,"{'l2': 0.0001, 'dropout': 0.08286182859360815}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.2588121498008021,0.735,0.3646680056566579,0.1377147496333542,0.1552069819554192,0.1058558558558557,"{'l2': 0.0001, 'dropout': 0.10719645807818073}"
german_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.6160964912280702,0.74,0.2898796022676033,0.1422284178468895,0.1239035087719298,0.1003298515667949,"{'l2': 0.001, 'dropout': 0.14192260572923968}"
german_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.600454295265616,0.725,0.2658311041419604,0.1245457047343839,0.1068479844584749,0.0030596634370219,"{'l2': 0.01, 'dropout': 0.09406952563913086}"
german_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.653202614379085,0.73,0.3272839887494824,0.072400922464861,0.1065031854790239,0.0767973856209149,"{'l2': 0.0001, 'dropout': 0.17150790795149842}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.3693422694394372,0.849640685461581,0.5803459592546225,0.1297393252033913,0.2110036898151852,0.1622061401247615,"{'l2': 0.01, 'dropout': 0.18301065887954265}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.4909186073439266,0.8491984521835269,0.5708252495656417,0.0799066422217151,0.1716132884235406,0.0890949739173636,"{'l2': 0.01, 'dropout': 0.1617615084147464}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.5324179446071278,0.8526257600884467,0.5922203848948785,0.0600100889891239,0.1779265510608794,0.0598024402877507,"{'l2': 0.01, 'dropout': 0.00741348726788644}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.6428181864228404,0.8480928689883914,0.5738885985252999,0.1067929934182802,0.2052746825655509,0.1167796162952985,"{'l2': 0.001, 'dropout': 0.12917045663148252}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.7750620439345226,0.8509673852957435,0.5781256665604998,0.0759053413612207,0.1737299071580291,0.0779827707095884,"{'l2': 0.01, 'dropout': 0.056461947121705734}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.8269243548729652,0.8464344941956883,0.5785636639886708,0.0488425873859849,0.1777956425557751,0.019510139322723,"{'l2': 0.01, 'dropout': 0.051229677269540745}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.4217419920359995,0.9011151197113808,0.5334520848781679,0.0576143930450401,0.1117100928421683,0.0444444444444444,"{'l2': 0.01, 'dropout': 0.09733599929568387}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.5075410051971114,0.9022630370613316,0.5689379368277682,0.0613969316306567,0.1223667029898305,0.1045454545454546,"{'l2': 0.01, 'dropout': 0.1488989889487942}"
bank_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.2734043109793957,0.8963594621187274,0.489892797821501,0.1508303835681684,0.1572829580671944,0.2164884868421053,"{'l2': 0.001, 'dropout': 0.16647279139185783}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.7798757323818266,0.9004591669399803,0.5449752069508512,0.0931948854594116,0.1205834345581536,0.0965487112276102,"{'l2': 0.01, 'dropout': 0.19888518199039035}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.8245141334356365,0.9011151197113808,0.5444914603166543,0.0766009862757443,0.0933245530596814,0.0750332005312085,"{'l2': 0.0001, 'dropout': 0.10043723863840776}"
bank_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.8303363312014096,0.902755001639882,0.517946109157578,0.0511631762296276,0.0732210656145747,0.0724186704384723,"{'l2': 0.001, 'dropout': 0.1113397779146979}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.0930749591752639,0.6645056726094003,0.3217012519868811,0.2106141570897763,0.2286262928116171,0.1162928206301976,"{'l2': 0.01, 'dropout': 0.16705085770360395}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.1836585498223848,0.6750405186385737,0.3388076372776539,0.1551490874552691,0.1638024625976433,0.0922105063170893,"{'l2': 0.01, 'dropout': 0.11529655595574126}"
compas_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.1635872922191835,0.6507293354943274,0.2945732077121413,0.1780093787069226,0.1911510223532739,0.1309859154929578,"{'l2': 0.01, 'dropout': 0.05959682170856323}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.4398540391355752,0.6612641815235009,0.3106476927682504,0.2101925190644819,0.2214101423879256,0.1520786199095022,"{'l2': 0.01, 'dropout': 0.09437352795407859}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.5156471448033499,0.6701782820097245,0.3281657807418682,0.1545311372063745,0.188339550352073,0.1288948747815957,"{'l2': 0.0001, 'dropout': 0.05138166079934999}"
compas_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.5262265729517372,0.6628849270664505,0.3197574852900499,0.1817508624248858,0.2043411280494815,0.1366583541147132,"{'l2': 0.01, 'dropout': 0.06446462729621229}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.212955262314028,0.72,0.307777764967643,0.0903513206676955,0.0948225026536149,0.0482456140350876,"{'l2': 0.0001, 'dropout': 0.08630192621063913}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.2959752420522737,0.735,0.3720640313763572,0.0760887893240834,0.0710299340436326,0.113407525172231,"{'l2': 0.01, 'dropout': 0.06713072507587263}"
german_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.2949803017788643,0.74,0.399683910026287,0.2459415477134549,0.2595920349684313,0.1047036082474226,"{'l2': 0.001, 'dropout': 0.04764647390389297}"
german_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.6651470588235294,0.735,0.1722119807231664,0.0755634104257957,0.0698529411764705,0.0181301878549585,"{'l2': 0.001, 'dropout': 0.18034096553357276}"
german_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.7048935878699306,0.775,0.3816035037233313,0.0701064121300694,0.0533333333333333,0.0634271099744245,"{'l2': 0.0001, 'dropout': 0.05034433398056695}"
german_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.60859477124183,0.705,0.2374919944213785,0.1074131406948744,0.0452380952380953,0.0964052287581699,"{'l2': 0.01, 'dropout': 0.03941101658542818}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_parity,0.388048517120766,0.8431177446102819,0.5602281741613069,0.0809278059297076,0.1721796570405408,0.0901361599125253,"{'l2': 0.01, 'dropout': 0.17022045249151777}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_odds,0.5069008942217201,0.8424543946932007,0.5631178489324274,0.0562169547107073,0.1714614837800374,0.0393210119320891,"{'l2': 0.01, 'dropout': 0.19995986986873834}"
adult_dataset_reader,mlp_xi_reg_initializer,mcc_opportunity,0.4970412827351133,0.8538419016030956,0.5823446712299911,0.0696944639680329,0.1637182348364695,0.0853033884948778,"{'l2': 0.01, 'dropout': 0.0046727740740657685}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_parity,0.651216258243707,0.8507462686567164,0.5850623974457599,0.1084630097714463,0.1995300104130094,0.1296862863454817,"{'l2': 0.0001, 'dropout': 0.1263151032233128}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_odds,0.7643041381222331,0.8426755113322277,0.5572169830513504,0.0783713732099946,0.1811590718479172,0.0759098259602607,"{'l2': 0.01, 'dropout': 0.07038829943914302}"
adult_dataset_reader,mlp_xi_reg_initializer,acc_opportunity,0.7631703803854012,0.8495301271420674,0.5803626657762672,0.0842254497250101,0.1884638453321897,0.0863597467566662,"{'l2': 0.01, 'dropout': 0.12660459603860122}"
