dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
adult_dataset_reader,mlp_standard_l2_initializer,mcc_parity,0.387732523351212,0.8485351022664456,0.5807055132558971,0.1137544152850791,0.1929729899046851,0.1523434914134844,"{'l2': 0.001, 'dropout': 0.19256028163646433}"
adult_dataset_reader,mlp_standard_l2_initializer,mcc_odds,0.4886026100456381,0.8490878938640133,0.5722726419047073,0.0836700318590691,0.1877457511797165,0.0897314642796824,"{'l2': 0.001, 'dropout': 0.07316848137416936}"
adult_dataset_reader,mlp_standard_l2_initializer,mcc_opportunity,0.4747024992392828,0.8500829187396352,0.5830809382050733,0.1081676923209998,0.2188610114660765,0.1083784389657904,"{'l2': 0.0001, 'dropout': 0.07638967083567347}"
adult_dataset_reader,mlp_standard_l2_initializer,acc_parity,0.6352803233778765,0.8507462686567164,0.5900111274735345,0.0970003939486937,0.2154659452788399,0.0977628567683916,"{'l2': 0.0001, 'dropout': 0.030872275585546012}"
adult_dataset_reader,mlp_standard_l2_initializer,acc_odds,0.7617352132252497,0.8435599778883361,0.5630848524019435,0.0818247646630864,0.1711003399553508,0.0918912999036243,"{'l2': 0.01, 'dropout': 0.10921508315102968}"
adult_dataset_reader,mlp_standard_l2_initializer,acc_opportunity,0.7048491564867034,0.8537313432835821,0.5913794181617807,0.1218286553494634,0.2124108729994607,0.1488821867968787,"{'l2': 0.001, 'dropout': 0.16773759012706826}"
bank_dataset_reader,mlp_standard_l2_initializer,mcc_parity,0.4259322544899963,0.9002951787471302,0.5201853533310837,0.0396618528127676,0.0942530988410874,0.0131503716409376,"{'l2': 0.01, 'dropout': 0.011602617242939206}"
bank_dataset_reader,mlp_standard_l2_initializer,mcc_odds,0.4370582964273545,0.905706789111184,0.5287793608034159,0.0917210643760614,0.0081646625103168,0.1666666666666666,"{'l2': 0.001, 'dropout': 0.01773676743402096}"
bank_dataset_reader,mlp_standard_l2_initializer,mcc_opportunity,0.5210110072141083,0.9017710724827812,0.5261641603672615,0.043487715383062,0.1070837254653438,0.0051531531531532,"{'l2': 0.0001, 'dropout': 0.18537824289225385}"
bank_dataset_reader,mlp_standard_l2_initializer,acc_parity,0.7930483521410655,0.8975073794686782,0.5109398684868395,0.0705889305136741,0.1044590273276126,0.0917095137278623,"{'l2': 0.001, 'dropout': 0.13883634065947498}"
bank_dataset_reader,mlp_standard_l2_initializer,acc_odds,0.79560106542218,0.905706789111184,0.541151984572797,0.1101057236890039,0.127974557246196,0.1512550881953868,"{'l2': 0.01, 'dropout': 0.199172072185969}"
bank_dataset_reader,mlp_standard_l2_initializer,acc_opportunity,0.7061635191166071,0.9017710724827812,0.5094571788483427,0.1411579675293301,0.139981924391848,0.195607553366174,"{'l2': 0.0001, 'dropout': 0.17324216800959985}"
compas_dataset_reader,mlp_standard_l2_initializer,mcc_parity,0.1431598740506799,0.6572123176661264,0.2965519706549143,0.1414583167174669,0.1533920966042343,0.0526724449259661,"{'l2': 0.0001, 'dropout': 0.1250763615719827}"
compas_dataset_reader,mlp_standard_l2_initializer,mcc_odds,0.1272149804799196,0.6434359805510534,0.2756021820281905,0.1483872015482709,0.16113073796989,0.0882485114032132,"{'l2': 0.001, 'dropout': 0.05198454736128769}"
compas_dataset_reader,mlp_standard_l2_initializer,mcc_opportunity,0.1868748791396707,0.6572123176661264,0.2991106967147542,0.1950983673287629,0.1941732424521732,0.1122358175750835,"{'l2': 0.001, 'dropout': 0.05896671883321845}"
compas_dataset_reader,mlp_standard_l2_initializer,acc_parity,0.4825468924819099,0.6474878444084279,0.2942929885719746,0.1505596940205855,0.1649409519265179,0.0780487804878049,"{'l2': 0.0001, 'dropout': 0.14485179732709}"
compas_dataset_reader,mlp_standard_l2_initializer,acc_odds,0.4471802858052115,0.6523500810372771,0.2865936009666793,0.2051697952320655,0.218213760418369,0.1461911744169809,"{'l2': 0.0001, 'dropout': 0.05455221962898713}"
compas_dataset_reader,mlp_standard_l2_initializer,acc_opportunity,0.4924872165743706,0.6361426256077796,0.2537630927775846,0.2113344743426232,0.2173281384137885,0.1436554090334089,"{'l2': 0.001, 'dropout': 0.14413567540003103}"
german_dataset_reader,mlp_standard_l2_initializer,mcc_parity,0.2933464427346693,0.79,0.4756826250708516,0.1510422870099564,0.1823361823361823,0.1398038722655268,"{'l2': 0.001, 'dropout': 0.14524961599523176}"
german_dataset_reader,mlp_standard_l2_initializer,mcc_odds,0.2779204524816785,0.735,0.3033388281284951,0.0254183756468165,0.0123219098960338,0.0040453074433656,"{'l2': 0.001, 'dropout': 0.07015549031242903}"
german_dataset_reader,mlp_standard_l2_initializer,mcc_opportunity,0.1783155167129231,0.695,0.2450557263102755,0.0974433313432985,0.0059523809523809,0.0667402095973523,"{'l2': 0.001, 'dropout': 0.025893627971212408}"
german_dataset_reader,mlp_standard_l2_initializer,acc_parity,0.5159862964298593,0.71,0.2900007039669413,0.1845392231530845,0.1940137035701407,0.169078446306169,"{'l2': 0.01, 'dropout': 0.10555074756527157}"
german_dataset_reader,mlp_standard_l2_initializer,acc_odds,0.646710530976586,0.735,0.2770227561526541,0.0882894690234139,0.0998057309373482,0.0337217951896851,"{'l2': 0.01, 'dropout': 0.18008576866369172}"
german_dataset_reader,mlp_standard_l2_initializer,acc_opportunity,0.7125595238095238,0.745,0.3750247721848524,0.1106646825396825,0.1066666666666665,0.0324404761904761,"{'l2': 0.001, 'dropout': 0.08511441128709776}"
adult_dataset_reader,mlp_standard_l2_initializer,mcc_parity,0.3946906848138121,0.8465450525152017,0.5639024944257812,0.0880139563772116,0.169211809611969,0.110297580817812,"{'l2': 0.001, 'dropout': 0.06618497021099179}"
