,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,TPR,TNR,FPR,FNR,GTPR,GTNR,GFPR,GFNR,PPV,NPV,FDR,FOR,ACC,MCC,f1_score,fitness,solution,corr,fitness_rule,method,dataset,best_solution_tf_history
558,0.9022630370613316,0.7574506039424875,0.0382014433775864,2.1632358702232986,0.1281797204279132,0.0030552291421855,0.0733680759749899,0.5623409669211196,0.9525602409638554,0.0474397590361445,0.4376590330788804,1.0,1.0,0.0,0.0,0.6368876080691642,0.9363434492968172,0.3631123919308357,0.0636565507031828,0.9022630370613316,0.5432838703982709,0.5972972972972973,0.4151041499703576,{'dropout': 0.18360981121767986},,mcc_parity,simple_mlp_initializer,bank_dataset_reader,"{'loss': [0.280600253415376, 0.22102630136021287, 0.21189586020787862, 0.20107468342076162, 0.19552009437552434, 0.19186080417110732, 0.18729805448287049, 0.18490834634228887, 0.18236500831322325, 0.17947729456170014, 0.17711101411350288, 0.17514129883023494, 0.17300279241836422, 0.17220627965321492], 'val_loss': [0.23851726516506963, 0.23191371948663306, 0.22436106008412213, 0.22118590563816729, 0.21903896171717235, 0.21923321750673322, 0.219089920471784, 0.21929628734964482, 0.2188449700306849, 0.22122463357301492, 0.22008130953247404, 0.22207451868968794, 0.2215244723250994, 0.22400534010632403]}"
559,0.9002951787471302,0.723276895748827,0.0220977425137409,1.857677902621723,0.0804073033707865,0.0020905923344947,0.0806947028329582,0.4858247422680412,0.9607290492296128,0.039270950770387,0.5141752577319587,1.0,1.0,0.0,0.0,0.643344709897611,0.9276124818577648,0.356655290102389,0.0723875181422351,0.9002951787471302,0.5049387079252454,0.5535976505139502,0.4828409654115044,{'dropout': 0.11411612233411808},,mcc_odds,simple_mlp_initializer,bank_dataset_reader,"{'loss': [0.3041808019058671, 0.2305873385517479, 0.21362244840102948, 0.20545837427794725, 0.20003917039562144, 0.19372328358488655, 0.1903402274884774, 0.18713999277276985, 0.18463089332017782, 0.18246749714902796, 0.1805649162666612, 0.17635514527256518], 'val_loss': [0.2189134448375698, 0.2039559916648502, 0.19564364778046703, 0.19098310264811844, 0.19021022982678484, 0.18727662349933114, 0.18615037077284094, 0.18817953577371296, 0.18943113849321536, 0.18648496577794946, 0.18964659607449533, 0.18981548812654284]}"
560,0.904394883568383,0.7514935087576564,0.069145669634052,1.8751221691658988,0.0917216653252359,0.1073766594740884,0.0736197928646009,0.5463917525773195,0.9565952649379932,0.0434047350620067,0.4536082474226804,1.0,1.0,0.0,0.0,0.6473282442748092,0.9353297813705675,0.3526717557251908,0.0646702186294323,0.904394883568383,0.5413588666963244,0.5925925925925927,0.4339822072222359,{'dropout': 0.084085521261221},,mcc_opportunity,simple_mlp_initializer,bank_dataset_reader,"{'loss': [0.289579662351254, 0.2246882563852231, 0.2101677698899736, 0.20242490502694904, 0.19586508600789265, 0.1919526830556577, 0.1882231018194701, 0.18530060292514905, 0.18158049237580948, 0.18018368346116237, 0.17711275824381328], 'val_loss': [0.22528438425885208, 0.21026926494710219, 0.20452495947535188, 0.2023225631709957, 0.20412292491527012, 0.20038075038843245, 0.20095635833873177, 0.20047843869883977, 0.20133790419623715, 0.20433759290378276, 0.2028348402438251]}"
561,0.902755001639882,0.7444227929538298,0.0439416252004415,2.205636384465574,0.1225174043633146,0.0050032428425831,0.0768318443580928,0.5301507537688442,0.9586948321388156,0.0413051678611844,0.4698492462311557,1.0,1.0,0.0,0.0,0.6583463338533542,0.9314641744548288,0.3416536661466459,0.0685358255451713,0.902755001639882,0.5369602066339817,0.5873347251217816,0.7802375972765674,{'dropout': 0.10399486946162151},,acc_parity,simple_mlp_initializer,bank_dataset_reader,"{'loss': [0.2945257604602779, 0.2305476157970784, 0.21789912048366303, 0.20797870759010684, 0.20169888908654202, 0.19667770190828943, 0.1922683006156838, 0.19019391890753537, 0.18693156939686026, 0.18317471631558618, 0.1813787581529505, 0.17798991527670224, 0.17652305179483, 0.1733130954073956, 0.17117792226261802, 0.16994932814831779], 'val_loss': [0.2328952068723387, 0.21998939773448914, 0.2104013410930313, 0.20389759424476656, 0.20073102000992335, 0.19881400617481793, 0.1963485040354064, 0.19679089494174795, 0.1953037232572962, 0.19629704947657836, 0.1945696718908324, 0.19649862124446768, 0.19625965652772764, 0.19659596333962182, 0.19573452388130774, 0.19687149217012428]}"
562,0.9063627418825844,0.771041046321311,0.0660039599736183,2.001450887459496,0.1129850713693308,0.0886445460737569,0.0680044104850371,0.5907894736842105,0.9512926189584114,0.0487073810415886,0.4092105263157894,1.0,1.0,0.0,0.0,0.6332863187588152,0.9422898496938208,0.3667136812411847,0.0577101503061792,0.9063627418825844,0.5585781358682304,0.6113002042205582,0.8403587819089662,{'dropout': 0.036037493372256105},,acc_odds,simple_mlp_initializer,bank_dataset_reader,"{'loss': [0.3034875209030326, 0.22866894668677115, 0.2129867665493745, 0.20434278622150834, 0.1982888816982069, 0.19338511076013046, 0.189973094697846, 0.1864571115782275, 0.1833409890556253, 0.18073796965685865, 0.17861620265459136, 0.17564141001645853, 0.1737010126144222, 0.17096085374088996], 'val_loss': [0.2307676907419523, 0.21307673279307524, 0.20626412549557477, 0.20097212381615118, 0.20045029121791305, 0.20021800041296484, 0.19602157381432328, 0.19512066857254667, 0.19424695001976958, 0.19944961029958314, 0.19718784613472948, 0.19867181565189468, 0.19941823213815982, 0.1990399672518064]}"
563,0.9014430960970812,0.7225450642234129,0.0950567168401519,2.6212370351631678,0.1467628864798948,0.1275047147571899,0.0790914356611489,0.4847682119205298,0.960321916526296,0.0396780834737039,0.5152317880794702,1.0,1.0,0.0,0.0,0.6332179930795848,0.9295289855072464,0.3667820069204152,0.0704710144927536,0.9014430960970812,0.5004729013465923,0.5491372843210803,0.7739383813398911,{'dropout': 0.13627460124077398},,acc_opportunity,simple_mlp_initializer,bank_dataset_reader,"{'loss': [0.3247718219333268, 0.23435474743137522, 0.21626879177567715, 0.20676429446037037, 0.19939434723245067, 0.1938492392113983, 0.1894803897159354, 0.1849655680815607, 0.18326769050845937, 0.17905991274679686, 0.17812122296029237, 0.17515844255271715], 'val_loss': [0.2684436511582847, 0.25121910212689025, 0.24009680413183201, 0.23197021536061685, 0.23131183158818597, 0.2264715412348301, 0.22471546438339732, 0.22631387054834662, 0.2259619470079349, 0.22597948691642347, 0.22861672583211393, 0.22499117547246755]}"
564,0.6482982171799028,0.638630023624885,0.2049810241489848,0.718836387013822,0.2051552678487662,0.1015230239077257,0.2268760181315348,0.7151079136690648,0.562152133580705,0.437847866419295,0.2848920863309352,1.0,1.0,0.0,0.0,0.6780354706684857,0.6047904191616766,0.3219645293315143,0.3952095808383233,0.6482982171799028,0.2800291405867771,0.6960784313725491,0.0748738727380108,{'dropout': 0.06619506125493776},,mcc_parity,simple_mlp_initializer,compas_dataset_reader,"{'loss': [0.7232841160228108, 0.646590152566136, 0.6127517675461869, 0.5949299799131096, 0.5739191810836071, 0.5674800679446824, 0.5600531366956908, 0.5530553084554154, 0.5514420200962558], 'val_loss': [0.6810643858755165, 0.6620403023866507, 0.6550239042231911, 0.64902849791021, 0.6538080360725341, 0.6593295234417625, 0.6610666984005978, 0.6698138028503913, 0.6713705212481109]}"
565,0.6661264181523501,0.6609800478343437,0.1966869692512558,0.7042696910311471,0.2107169277665045,0.1802835201489353,0.2174928736163581,0.7176820208023774,0.6042780748663101,0.3957219251336898,0.2823179791976226,1.0,1.0,0.0,0.0,0.6851063829787234,0.6408317580340265,0.3148936170212766,0.3591682419659735,0.6661264181523501,0.3239430120600522,0.7010159651669087,0.1272560428087964,{'dropout': 0.01247910598801945},,mcc_odds,simple_mlp_initializer,compas_dataset_reader,"{'loss': [0.7140576702083761, 0.6403133529589825, 0.606808641481088, 0.5834197053959789, 0.5711685080844074, 0.5607234647908332, 0.5565929907309254, 0.5543705698712824, 0.5489961747705305, 0.5448383287511771, 0.5435294757074105, 0.5404174625940703, 0.5376041379832126, 0.5366437945529184, 0.5345024334119499, 0.532431200438723, 0.5314324571222141, 0.529706497467915, 0.5282169340376006, 0.5273486221795363], 'val_loss': [0.6804498991502924, 0.6593120954779961, 0.6500309435462179, 0.6484434329546415, 0.6449617410478322, 0.6466188421133559, 0.6449682234752516, 0.6446596589165661, 0.6461211602214859, 0.6472282414494256, 0.6432435749030789, 0.6434082709825956, 0.6448113971393601, 0.6495971513180597, 0.6440083210767522, 0.6428142165848119, 0.6400050168577959, 0.6522454223652118, 0.6429860927315376, 0.641371049620362]}"
566,0.6256077795786061,0.6126116095098726,0.1871283416273103,0.7517805889231424,0.1921313710739138,0.1560085405436458,0.2042453004539362,0.7485207100591716,0.4767025089605735,0.5232974910394266,0.2514792899408284,1.0,1.0,0.0,0.0,0.6340852130325815,0.6100917431192661,0.3659147869674185,0.3899082568807339,0.6256077795786061,0.2345086780376416,0.6865671641791046,0.0785001374939957,{'dropout': 0.19124861893008552},,mcc_opportunity,simple_mlp_initializer,compas_dataset_reader,"{'loss': [0.7176721058844661, 0.6619347839453221, 0.6316513432981625, 0.600059991310942, 0.5822618878298608, 0.5793925800767131, 0.5713659813877268, 0.566174108895076], 'val_loss': [0.6678586865243642, 0.6521260197828656, 0.644539385430726, 0.6462914335582903, 0.6448486425615998, 0.6451029208024986, 0.6514074027779614, 0.6563790677047452]}"
567,0.6596434359805511,0.6464505347415703,0.1942488381051904,0.7265871704839688,0.2119793295507007,0.1579743632062495,0.1948682379890533,0.7627365356622998,0.5301645338208409,0.469835466179159,0.2372634643377001,1.0,1.0,0.0,0.0,0.6709346991037132,0.6401766004415012,0.3290653008962868,0.3598233995584989,0.6596434359805511,0.3018688993008108,0.7138964577656676,0.4476641064298503,{'dropout': 0.08700374675171062},,acc_parity,simple_mlp_initializer,compas_dataset_reader,"{'loss': [0.7365011832391284, 0.6544326365759416, 0.6165827161612127, 0.5940531202333686, 0.5833091391156079, 0.567624693069675, 0.5618270313345008, 0.5629033042412939, 0.5559922444858001], 'val_loss': [0.6835365432959336, 0.6632629876677324, 0.6520864818742883, 0.6494587995262764, 0.6541262288325229, 0.6573285846575069, 0.6602654548791739, 0.6606998890035065, 0.663885764023553]}"
568,0.6580226904376013,0.6495497565859161,0.1461575512720626,0.7684582226917932,0.1712385134392389,0.1026715557883708,0.1898465379745188,0.7631975867269984,0.5359019264448336,0.4640980735551663,0.2368024132730015,1.0,1.0,0.0,0.0,0.6562905317769131,0.6609071274298056,0.3437094682230869,0.3390928725701944,0.6580226904376013,0.3080156902626459,0.7057182705718271,0.5118651391655387,{'dropout': 0.1251144812008391},,acc_odds,simple_mlp_initializer,compas_dataset_reader,"{'loss': [0.7543798885949159, 0.6685665681384173, 0.6328002988929602, 0.6014810983837658, 0.585792168508271, 0.5780067763153458, 0.5703450130782544, 0.5674684589095523, 0.5618787363832881, 0.5610381447334337, 0.5538956147777414, 0.5493993267171903], 'val_loss': [0.6748731775805052, 0.6554040411705913, 0.6445037582625261, 0.6371844152689945, 0.636718857143572, 0.6363361207579794, 0.6341968412824005, 0.6366512268661004, 0.6377715618021575, 0.6380719639029098, 0.6436382001228178, 0.6460547683692655]}"
569,0.6564019448946515,0.6455538163387,0.1745467301314377,0.7379097909790978,0.1941646291768541,0.1426832038526191,0.2091598290729152,0.7398255813953488,0.5512820512820513,0.4487179487179487,0.2601744186046512,1.0,1.0,0.0,0.0,0.6750663129973474,0.6270833333333333,0.3249336870026525,0.3729166666666667,0.6564019448946515,0.2965772551252678,0.7059639389736476,0.5137187410420324,{'dropout': 0.05249239917297921},,acc_opportunity,simple_mlp_initializer,compas_dataset_reader,"{'loss': [0.7612951633548328, 0.6668872945774351, 0.6223469526817681, 0.5991463094419336, 0.5836787236437763, 0.5758058117515038, 0.5642916542851568, 0.5606125960964479, 0.5567080979009931, 0.5508210099771985, 0.5536449256043199], 'val_loss': [0.6585524161817574, 0.6334410645218513, 0.6193081060884452, 0.6195282518622364, 0.6174734575063111, 0.6166019562767585, 0.6176737513136767, 0.6211901828345017, 0.6246010513923429, 0.6227081179136207, 0.626732010831717]}"
570,0.72,0.6237763887250856,0.0908825093035619,0.9728513574321284,0.0217574227671595,0.0414141414141414,0.1441406643891107,0.8705035971223022,0.3770491803278688,0.6229508196721312,0.1294964028776978,1.0,1.0,0.0,0.0,0.7610062893081762,0.5609756097560976,0.2389937106918239,0.4390243902439024,0.72,0.2823251908740018,0.8120805369127517,0.2605677681068423,{'dropout': 0.05430782462674877},,mcc_parity,simple_mlp_initializer,german_dataset_reader,"{'loss': [0.6846469733450148, 0.6003492209646437, 0.5606182840135362, 0.5290407697359721, 0.500896559158961, 0.4791610194577111, 0.4620984077453613, 0.44911130468050636, 0.4284136003918118, 0.4195723719067044, 0.4093265778488583, 0.39754577345318265, 0.3865142179860009, 0.3756270729833179, 0.36871786647372773, 0.3572835243410534, 0.3562827706336975, 0.34978810217645434, 0.33420093456904093, 0.33091890149646336], 'val_loss': [0.6704508066177368, 0.6301267623901368, 0.5929359436035156, 0.5689485788345336, 0.5496147871017456, 0.5335829973220825, 0.5236703455448151, 0.5137521147727966, 0.5050091028213501, 0.4985924601554871, 0.49401479959487915, 0.4922950744628906, 0.4890307545661926, 0.48535809516906736, 0.4812678754329681, 0.4814323365688324, 0.48253482580184937, 0.48178173303604127, 0.479826295375824, 0.481551456451416]}"
571,0.785,0.6835362760020294,0.1354425716127844,0.8744038155802862,0.105614973262032,0.0154738878143133,0.1146678801528242,0.9041095890410958,0.4629629629629629,0.5370370370370371,0.0958904109589041,1.0,1.0,0.0,0.0,0.8198757763975155,0.6410256410256411,0.1801242236024844,0.358974358974359,0.785,0.4113201423657806,0.8599348534201955,0.2758775707529962,{'dropout': 0.173238987025605},,mcc_odds,simple_mlp_initializer,german_dataset_reader,"{'loss': [0.7523359007305569, 0.645146463976966, 0.6056640519036187, 0.5670335239834255, 0.5502309958140056, 0.5284168852700127, 0.5002303865220812, 0.4909525248739455, 0.47883633971214296, 0.4582483126057519, 0.45261031256781686, 0.4348398367563883, 0.4292088786760966, 0.43078456984625924, 0.42012619309955174, 0.4192614714304606, 0.4051566633913252, 0.38844696548249985, 0.38026886118782893, 0.37873821987046136], 'val_loss': [0.5909313797950745, 0.539433765411377, 0.5215271294116974, 0.5157495260238647, 0.5057461977005004, 0.49316431283950807, 0.48762547969818115, 0.487321150302887, 0.4853050112724304, 0.4807763934135437, 0.47981263399124147, 0.4811979055404663, 0.4808367371559143, 0.4796733736991882, 0.4794048070907593, 0.4795673668384552, 0.4820343852043152, 0.4820464015007019, 0.48323663473129275, 0.48379465341567995]}"
572,0.725,0.6116727941176471,0.0136800334168755,0.9626436781609196,0.0323383084577113,0.0075187969924812,0.1041924747459844,0.9264705882352942,0.296875,0.703125,0.0735294117647058,1.0,1.0,0.0,0.0,0.7368421052631579,0.6551724137931034,0.2631578947368421,0.3448275862068966,0.725,0.2958964571524921,0.8208469055374593,0.2883776601600109,{'dropout': 0.011036445654937109},,mcc_opportunity,simple_mlp_initializer,german_dataset_reader,"{'loss': [0.6940695497724745, 0.5866932445102268, 0.5574186060163709, 0.5219565298822191, 0.4953919821315341, 0.47253644201490613, 0.4569275829527113, 0.4426286551687453, 0.4251606351799435, 0.41350470383961996], 'val_loss': [0.6891971468925476, 0.6869232416152954, 0.6707099437713623, 0.6498283743858337, 0.6435505390167237, 0.6482235312461853, 0.6447322428226471, 0.6453371047973633, 0.6483596324920654, 0.644811475276947]}"
